887.0,28.0,1.1,168.0
924.0,29.0,1.1,169.0
961.0,30.0,1.1,170.0
998.0,30.631,1.1,171.0
1035.0,31.262,1.1,172.0
1072.0,31.894,1.1,173.0
1109.0,32.525,1.1,174.0
1146.0,33.156,1.1,175.0
1183.0,33.787,1.1,176.0
1220.0,34.419,1.1,177.0
1257.0,35.05,1.1,178.0
1294.0,35.681,1.1,179.0
1331.0,36.312,1.1,180.0
1368.0,36.944,1.1,181.0
1405.0,37.575,1.1,182.0
1442.0,38.206,1.1,183.0
1479.0,38.838,1.1,184.0
1516.0,39.469,1.1,185.0
1553.0,40.1,1.1,186.0
1590.0,40.6,1.1,187.0
1627.0,41.033,1.1,188.0
1664.0,41.467,1.1,189.0
1701.0,41.9,1.1,190.0
1738.0,42.333,1.1,191.0
1775.0,42.767,1.1,192.0
1812.0,43.2,1.1,193.0
1849.0,43.633,1.1,194.0
1886.0,44.067,1.1,195.0
1923.0,44.5,1.1,196.0
1959.0,44.7,1.1,197.0
1995.0,45.11,1.1,198.0
2031.0,45.52,1.1,199.0
2067.0,45.93,1.1,200.0
2103.0,46.34,1.1,201.0
2139.0,46.75,1.1,202.0
2175.0,47.16,1.1,203.0
2211.0,47.57,1.1,204.0
2247.0,47.98,1.1,205.0
2283.0,48.39,1.1,206.0
2319.0,48.645,1.1,207.0
2355.0,48.9,1.1,208.0
2391.0,49.2,1.1,209.0
2427.0,49.6,1.1,210.0
2463.0,50.0,1.1,211.0
2499.0,50.5,1.1,212.0
2535.0,51.0,1.1,213.0
2571.0,51.5,1.1,214.0
2607.0,52.0,1.1,215.0
2643.0,52.5,1.1,216.0
2679.0,53.0,1.1,217.0
2715.0,53.5,1.1,218.0
2751.0,54.0,1.1,219.0
2787.0,54.467,1.1,220.0
2823.0,54.933,1.1,221.0
2859.0,55.4,1.1,222.0
2895.0,55.867,1.1,223.0
2931.0,56.333,1.1,224.0
2967.0,56.8,1.1,225.0
3003.0,57.2,1.1,226.0
3039.0,57.55,1.1,227.0
3075.0,57.9,1.1,228.0
3111.0,58.25,1.1,229.0
3147.0,58.6,1.1,230.0
3183.0,58.95,1.1,231.0
3219.0,59.3,1.1,232.0
3255.0,59.65,1.1,233.0
3294.0,60.0,1.1,234.0
3338.0,60.5,1.1,235.0
3379.0,60.9,1.1,236.0
3417.0,61.233,1.1,237.0
3449.0,61.5,1.1,238.0
3481.0,62.0,1.1,239.0
3509.0,62.5,1.1,240.0
3535.0,62.917,1.1,241.0
3561.0,63.333,1.1,242.0
3587.0,63.75,1.1,243.0
3613.0,64.167,1.1,244.0
3639.0,64.583,1.1,245.0
3665.0,65.0,1.1,246.0
3691.0,65.467,1.1,247.0
3717.0,65.933,1.1,248.0
3743.0,66.4,1.1,249.0
3768.0,66.975,1.1,250.0
3793.0,67.55,1.1,251.0
3818.0,68.125,1.1,252.0
3843.0,68.7,1.1,253.0
3868.0,69.33,1.1,254.0
3893.0,69.96,1.1,255.0
3918.0,70.59,1.1,256.0
3943.0,71.22,1.1,257.0
3968.0,71.85,1.1,258.0
3993.0,72.48,1.1,259.0
4018.0,73.11,1.1,260.0
4043.0,73.74,1.1,261.0
4068.0,74.37,1.1,262.0
4093.0,75.0,1.1,263.0
4118.0,76.0,1.1,264.0
4143.0,77.0,1.1,265.0
4168.0,78.0,1.1,266.0
4193.0,79.0,1.1,267.0
4218.0,80.0,1.1,268.0
4243.0,81.0,1.1,269.0
4268.0,82.0,1.1,270.0
4293.0,83.0,1.1,271.0
4318.0,84.0,1.1,272.0
4343.0,85.0,1.1,273.0
4368.0,86.0,1.1,274.0
4393.0,87.0,1.1,275.0
4418.0,88.0,1.1,276.0
4443.0,89.0,1.1,277.0
4468.0,90.0,1.1,278.0
4493.0,91.5,1.1,279.0
4518.0,93.0,1.1,280.0
4543.0,94.5,1.1,281.0
4568.0,96.0,1.1,282.0
4593.0,97.5,1.1,283.0
4618.0,99.0,1.1,284.0
4643.0,100.5,1.1,285.0
4668.0,102.0,1.1,286.0
4693.0,103.5,1.1,287.0
4718.0,105.0,1.1,288.0
35.0,0.0,2.2,289.0
72.0,1.5,2.2,290.0
109.0,3.0,2.2,291.0
146.0,4.5,2.2,292.0
183.0,6.0,2.2,293.0
220.0,7.5,2.2,294.0
257.0,9.0,2.2,295.0
294.0,10.5,2.2,296.0
331.0,12.0,2.2,297.0
368.0,13.5,2.2,298.0
405.0,15.0,2.2,299.0
442.0,16.0,2.2,300.0
479.0,17.0,2.2,301.0
516.0,18.0,2.2,302.0
553.0,19.0,2.2,303.0
590.0,20.0,2.2,304.0
627.0,21.0,2.2,305.0
664.0,22.0,2.2,306.0
701.0,23.0,2.2,307.0
738.0,24.0,2.2,308.0
775.0,25.0,2.2,309.0
812.0,26.0,2.2,310.0
849.0,27.0,2.2,311.0
886.0,28.0,2.2,312.0
923.0,29.0,2.2,313.0
960.0,30.0,2.2,314.0
997.0,30.631,2.2,315.0
1034.0,31.262,2.2,316.0
1071.0,31.894,2.2,317.0
1108.0,32.525,2.2,318.0
1145.0,33.156,2.2,319.0
1182.0,33.787,2.2,320.0
1219.0,34.419,2.2,321.0
1256.0,35.05,2.2,322.0
1293.0,35.681,2.2,323.0
1330.0,36.312,2.2,324.0
1367.0,36.944,2.2,325.0
1404.0,37.575,2.2,326.0
1441.0,38.206,2.2,327.0
1478.0,38.838,2.2,328.0
1515.0,39.469,2.2,329.0
1552.0,40.1,2.2,330.0
1589.0,40.6,2.2,331.0
1626.0,41.033,2.2,332.0
1663.0,41.467,2.2,333.0
1700.0,41.9,2.2,334.0
1737.0,42.333,2.2,335.0
1774.0,42.767,2.2,336.0
1811.0,43.2,2.2,337.0
1848.0,43.633,2.2,338.0
1885.0,44.067,2.2,339.0
1922.0,44.5,2.2,340.0
1958.0,44.7,2.2,341.0
1994.0,45.11,2.2,342.0
2030.0,45.52,2.2,343.0
2066.0,45.93,2.2,344.0
2102.0,46.34,2.2,345.0
2138.0,46.75,2.2,346.0
2174.0,47.16,2.2,347.0
2210.0,47.57,2.2,348.0
2246.0,47.98,2.2,349.0
2282.0,48.39,2.2,350.0
2318.0,48.645,2.2,351.0
2354.0,48.9,2.2,352.0
2390.0,49.2,2.2,353.0
2426.0,49.6,2.2,354.0
2462.0,50.0,2.2,355.0
2498.0,50.5,2.2,356.0
2534.0,51.0,2.2,357.0
2570.0,51.5,2.2,358.0
2606.0,52.0,2.2,359.0
2642.0,52.5,2.2,360.0
2678.0,53.0,2.2,361.0
2714.0,53.5,2.2,362.0
2750.0,54.0,2.2,363.0
2786.0,54.467,2.2,364.0
2822.0,54.933,2.2,365.0
2858.0,55.4,2.2,366.0
2894.0,55.867,2.2,367.0
2930.0,56.333,2.2,368.0
2966.0,56.8,2.2,369.0
3002.0,57.2,2.2,370.0
3038.0,57.55,2.2,371.0
3074.0,57.9,2.2,372.0
3110.0,58.25,2.2,373.0
3146.0,58.6,2.2,374.0
3182.0,58.95,2.2,375.0
3218.0,59.3,2.2,376.0
3254.0,59.65,2.2,377.0
3293.0,60.0,2.2,378.0
3337.0,60.5,2.2,379.0
3378.0,60.9,2.2,380.0
3416.0,61.233,2.2,381.0
3448.0,61.5,2.2,382.0
3480.0,62.0,2.2,383.0
